raw_file_path,biosample_id,biosample_name,match_confidence
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_2_A-D-0_2_Rg80to1200-CE102040-root-G3-S1_Run122.raw,nmdc:bsm-11-he69ja63,G3_A_0_drought,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_59_A-C-4_6_Rg70to1050-CE102040-root-E11-S1_Run248.raw,nmdc:bsm-11-p2nw7v16,E11_A_4_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_45_A-D-4_1_Rg80to1200-CE102040-root-F14-S1_Run34.raw,nmdc:bsm-11-mncsfj85,F14_A_4_drought,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_78_B-C-7_3_Rg70to1050-CE102040-root-J25-S1_Run162.raw,nmdc:bsm-11-2px7mg21,J25_B_7_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_79_A-D-7_3_Rg80to1200-CE102040-root-C22-S1_Run214.raw,nmdc:bsm-11-j5xa5t86,C22_A_7_drought,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_69_B-D-5_3_Rg70to1050-CE102040-root-A25-S1_Run200.raw,nmdc:bsm-11-de1h1038,A25_B_5_drought,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_37_B-C-3_1_Rg70to1050-CE102040-root-I12-S1_Run77.raw,nmdc:bsm-11-93y9wj40,I12_B_3_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_13_A-C-2_1_Rg80to1200-CE102040-root-G5-S1_Run64.raw,nmdc:bsm-11-7pxptb67,G5_A_2_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_43_A-C-4_1_Rg70to1050-CE102040-root-F12-S1_Run22.raw,nmdc:bsm-11-10kjq953,F12_A_4_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_54_B-D-4_6_Rg70to1050-CE102040-root-E14-S1_Run254.raw,nmdc:bsm-11-jg9bry11,E14_B_4_drought,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_70_B-D-7_1_Rg80to1200-CE102040-root-E22-S1_Run91.raw,nmdc:bsm-11-1sdkpz20,E22_B_7_drought,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_55_A-D-4_2_Rg80to1200-CE102040-root-A15-S1_Run153.raw,nmdc:bsm-11-jgxvpj85,A15_A_4_drought,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_4_A-C-0_1_Rg80to1200-CE102040-root-D2-S1_Run25.raw,nmdc:bsm-11-8t538t71,D2_A_0_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_37_B-C-3_1_Rg80to1200-CE102040-root-I12-S1_Run78.raw,nmdc:bsm-11-93y9wj40,I12_B_3_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_78_B-C-7_3_Rg80to1200-CE102040-root-J25-S1_Run166.raw,nmdc:bsm-11-2px7mg21,J25_B_7_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_39_B-D-3_3_Rg70to1050-CE102040-root-D15-S1_Run183.raw,nmdc:bsm-11-21kzd377,D15_B_3_drought,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_68_A-D-5_3_Rg80to1200-CE102040-root-A25-S1_Run185.raw,nmdc:bsm-11-5vz50b85,A25_A_5_drought,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_57_A-C-4_5_Rg70to1050-CE102040-root-I14-S1_Run246.raw,nmdc:bsm-11-rqktre19,I14_A_4_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_36_A-C-3_1_Rg80to1200-CE102040-root-I12-S1_Run88.raw,nmdc:bsm-11-6g8d5g69,I12_A_3_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_2_A-D-0_2_Rg70to1050-CE102040-root-G3-S1_Run120.raw,nmdc:bsm-11-he69ja63,G3_A_0_drought,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_45_A-D-4_1_Rg70to1050-CE102040-root-F14-S1_Run34.raw,nmdc:bsm-11-mncsfj85,F14_A_4_drought,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_7_B-C-0_2_Rg70to1050-CE102040-root-I5-S1_Run141.raw,nmdc:bsm-11-57vncq38,I5_B_0_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_16_B-C-2_2_Rg70to1050-CE102040-root-F2-S1_Run129.raw,nmdc:bsm-11-rpmr0530,F2_B_2_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_14_B-C-2_1_Rg70to1050-CE102040-root-G5-S1_Run36.raw,nmdc:bsm-11-mszxhy66,G5_B_2_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_25_B-C-2_4_Rg80to1200-CE102040-root-J2-S1_Run228.raw,nmdc:bsm-11-snf9zn63,J2_B_2_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_28_B-C-2_5_Rg80to1200-CE102040-root-A4-S1_Run237.raw,nmdc:bsm-11-p9qcnb33,A4_B_2_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_1_A-D-0_1_Rg70to1050-CE102040-root-I2-S1_Run28.raw,nmdc:bsm-11-z6kxrf72,I2_A_0_drought,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_32_B-D-3_1_Rg80to1200-CE102040-root-I13-S1_Run32.raw,nmdc:bsm-11-7b05ca84,I13_B_3_drought,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_POS_MSMS_52_B-D-4_5_Rg80to1200-CE102040-root-C13-S1_Run240.raw,nmdc:bsm-11-fng5eh21,C13_B_4_drought,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_69_B-D-5_3_Rg70to1050-CE102040-root-A25-S1_Run199.raw,nmdc:bsm-11-de1h1038,A25_B_5_drought,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_16_B-C-2_2_Rg70to1050-CE102040-root-F2-S1_Run128.raw,nmdc:bsm-11-rpmr0530,F2_B_2_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_NEG_MSMS_49_B-C-4_3_Rg70to1050-CE102040-root-C11-S1_Run193.raw,nmdc:bsm-11-6mp6qm50,C11_B_4_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220203_JGI-AK-TH_ES_504603_EcoPod_final_IDX_C18_USDAY59443_NEG_MSMS_49_B-C-4_3_Rg80to1200-CE102040-root-C11-S1_Run197.raw,nmdc:bsm-11-6mp6qm50,C11_B_4_control,high
/Volumes/LaCie/nmdc_data/singer_11_46aje659/raw/20220218_JGI-AK-TH_ES_504603_EcoPod_final_QE-139_HILICZ_USHXG01825_POS_MSMS_22_B-D-2_2_Rg70to1050-CE102040-root-H4-S1_Run116.raw,nmdc:bsm-11-337xtd94,H4_B_2_drought,high
