file_name,file_path,file_size_bytes,file_extension,instrument_model,instrument_name,instrument_serial_number,scan_types,scan_levels,collision_energies,ms2_types,polarity,mz_min,mz_max,rt_min,rt_max,write_time,total_scans,creation_time,error
60923_11_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_22_1_14614.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_22_1_14614.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5008,13.5008,2024-01-08T08:02:57-08:00,1.0,2026-07-01T06:52:03.958261,
60923_11_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_22_1_14614.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_22_1_14614.d/60923_11_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_22_1_14614.d,0,.d,Error processing 60923_11_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_22_1_14614.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_22_1_14614.d/60923_11_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_22_1_14614.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T06:50:41.578118,,,,,,,,,,,,,,
60923_11_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_2_1_14471.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_2_1_14471.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5003,13.5003,2024-01-05T16:40:12-08:00,1.0,2026-07-01T03:50:41.363442,
60923_11_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_2_1_14471.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_2_1_14471.d/60923_11_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_2_1_14471.d,0,.d,Error processing 60923_11_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_2_1_14471.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_2_1_14471.d/60923_11_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_2_1_14471.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T03:49:23.658839,,,,,,,,,,,,,,
60923_11_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_2_1_14560.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_2_1_14560.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5008,13.5008,2024-01-07T08:06:56-08:00,1.0,2026-07-01T05:42:08.632611,
60923_11_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_2_1_14560.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_2_1_14560.d/60923_11_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_2_1_14560.d,0,.d,Error processing 60923_11_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_2_1_14560.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_2_1_14560.d/60923_11_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_2_1_14560.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T05:40:47.840336,,,,,,,,,,,,,,
60923_11_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_2_1_14646.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_2_1_14646.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.504,13.504,2024-01-08T22:13:51-08:00,1.0,2026-07-01T07:31:20.779627,
60923_11_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_2_1_14646.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_2_1_14646.d/60923_11_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_2_1_14646.d,0,.d,Error processing 60923_11_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_2_1_14646.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_2_1_14646.d/60923_11_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_2_1_14646.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T07:29:57.734968,,,,,,,,,,,,,,
60923_11_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_30_1_14499.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_30_1_14499.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5004,13.5004,2024-01-06T05:04:43-08:00,1.0,2026-07-01T04:26:28.954952,
60923_11_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_30_1_14499.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_30_1_14499.d/60923_11_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_30_1_14499.d,0,.d,Error processing 60923_11_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_30_1_14499.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_30_1_14499.d/60923_11_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_30_1_14499.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T04:25:09.218649,,,,,,,,,,,,,,
60923_11_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_30_1_14573.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_30_1_14573.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5007,13.5007,2024-01-07T13:52:37-08:00,1.0,2026-07-01T06:00:15.619743,
60923_11_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_30_1_14573.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_30_1_14573.d/60923_11_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_30_1_14573.d,0,.d,Error processing 60923_11_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_30_1_14573.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_30_1_14573.d/60923_11_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_30_1_14573.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T05:58:54.171530,,,,,,,,,,,,,,
60923_11_B_3_WEOM_r3_Mag_04Jan24_300SA_p01_30_1_14673.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_B_3_WEOM_r3_Mag_04Jan24_300SA_p01_30_1_14673.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5036,13.5036,2024-01-09T10:11:47-08:00,1.0,2026-07-01T08:05:28.670973,
60923_11_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_21_1_14425.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_21_1_14425.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5006,13.5006,2024-01-04T20:17:03-08:00,1.0,2026-07-01T02:54:14.591584,
60923_11_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_21_1_14425.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_21_1_14425.d/60923_11_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_21_1_14425.d,0,.d,Error processing 60923_11_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_21_1_14425.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_21_1_14425.d/60923_11_T_1_WEOM_r1_Mag_04Jan24_300SA_p01_21_1_14425.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T02:53:02.567172,,,,,,,,,,,,,,
60923_11_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_21_1_14511.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_21_1_14511.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.501,13.501,2024-01-06T10:23:48-08:00,1.0,2026-07-01T04:40:20.585721,
60923_11_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_21_1_14511.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_21_1_14511.d/60923_11_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_21_1_14511.d,0,.d,Error processing 60923_11_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_21_1_14511.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_21_1_14511.d/60923_11_T_1_WEOM_r2_Mag_04Jan24_300SA_p01_21_1_14511.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T04:39:00.301501,,,,,,,,,,,,,,
60923_11_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_21_1_14625.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_21_1_14625.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5076,13.5076,2024-01-08T12:55:28-08:00,1.0,2026-07-01T07:04:38.018156,
60923_11_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_21_1_14625.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_21_1_14625.d/60923_11_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_21_1_14625.d,0,.d,Error processing 60923_11_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_21_1_14625.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_21_1_14625.d/60923_11_T_1_WEOM_r3_Mag_04Jan24_300SA_p01_21_1_14625.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T07:03:19.212914,,,,,,,,,,,,,,
60923_11_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_1_1_14452.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_1_1_14452.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5041,13.5041,2024-01-05T08:15:01-08:00,1.0,2026-07-01T03:28:38.848377,
60923_11_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_1_1_14452.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_1_1_14452.d/60923_11_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_1_1_14452.d,0,.d,Error processing 60923_11_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_1_1_14452.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_1_1_14452.d/60923_11_T_2_WEOM_r1_Mag_04Jan24_300SA_p01_1_1_14452.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T03:27:19.812134,,,,,,,,,,,,,,
60923_11_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_1_1_14566.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_1_1_14566.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5006,13.5006,2024-01-07T10:46:28-08:00,1.0,2026-07-01T05:50:28.222132,
60923_11_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_1_1_14566.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_1_1_14566.d/60923_11_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_1_1_14566.d,0,.d,Error processing 60923_11_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_1_1_14566.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_1_1_14566.d/60923_11_T_2_WEOM_r2_Mag_04Jan24_300SA_p01_1_1_14566.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T05:49:08.249908,,,,,,,,,,,,,,
60923_11_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_1_1_14640.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_1_1_14640.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.501,13.501,2024-01-08T19:34:19-08:00,1.0,2026-07-01T07:25:40.976787,
60923_11_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_1_1_14640.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_1_1_14640.d/60923_11_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_1_1_14640.d,0,.d,Error processing 60923_11_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_1_1_14640.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_1_1_14640.d/60923_11_T_2_WEOM_r3_Mag_04Jan24_300SA_p01_1_1_14640.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T07:24:21.120090,,,,,,,,,,,,,,
60923_11_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_29_1_14490.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_29_1_14490.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5006,13.5006,2024-01-06T01:05:22-08:00,1.0,2026-07-01T04:13:55.299808,
60923_11_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_29_1_14490.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_29_1_14490.d/60923_11_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_29_1_14490.d,0,.d,Error processing 60923_11_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_29_1_14490.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_29_1_14490.d/60923_11_T_3_WEOM_r1_Mag_04Jan24_300SA_p01_29_1_14490.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T04:12:34.883430,,,,,,,,,,,,,,
60923_11_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_29_1_14583.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_29_1_14583.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5008,13.5008,2024-01-07T18:18:33-08:00,1.0,2026-07-01T06:11:27.029365,
60923_11_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_29_1_14583.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_29_1_14583.d/60923_11_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_29_1_14583.d,0,.d,Error processing 60923_11_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_29_1_14583.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_29_1_14583.d/60923_11_T_3_WEOM_r2_Mag_04Jan24_300SA_p01_29_1_14583.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T06:10:06.641179,,,,,,,,,,,,,,
60923_11_T_3_WEOM_r3_Mag_04Jan24_300SA_p01_29_1_14684.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_3_WEOM_r3_Mag_04Jan24_300SA_p01_29_1_14684.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5011,13.5011,2024-01-09T15:04:15-08:00,1.0,2026-07-01T08:19:34.141951,
60923_11_T_3_WEOM_r3_Mag_04Jan24_300SA_p01_29_1_14684.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_3_WEOM_r3_Mag_04Jan24_300SA_p01_29_1_14684.d/60923_11_T_3_WEOM_r3_Mag_04Jan24_300SA_p01_29_1_14684.d,0,.d,Error processing 60923_11_T_3_WEOM_r3_Mag_04Jan24_300SA_p01_29_1_14684.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_11_T_3_WEOM_r3_Mag_04Jan24_300SA_p01_29_1_14684.d/60923_11_T_3_WEOM_r3_Mag_04Jan24_300SA_p01_29_1_14684.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T08:18:13.461694,,,,,,,,,,,,,,
60923_12_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_24_1_14423.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_24_1_14423.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5006,13.5006,2024-01-04T19:23:53-08:00,1.0,2026-07-01T02:51:36.546651,
60923_12_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_24_1_14423.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_24_1_14423.d/60923_12_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_24_1_14423.d,0,.d,Error processing 60923_12_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_24_1_14423.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_24_1_14423.d/60923_12_B_1_WEOM_r1_Mag_04Jan24_300SA_p01_24_1_14423.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T02:50:18.158136,,,,,,,,,,,,,,
60923_12_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_24_1_14527.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_24_1_14527.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5009,13.5009,2024-01-06T17:29:15-08:00,1.0,2026-07-01T05:02:19.809364,
60923_12_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_24_1_14527.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_24_1_14527.d/60923_12_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_24_1_14527.d,0,.d,Error processing 60923_12_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_24_1_14527.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_24_1_14527.d/60923_12_B_1_WEOM_r2_Mag_04Jan24_300SA_p01_24_1_14527.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T05:01:01.432797,,,,,,,,,,,,,,
60923_12_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_24_1_14627.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_24_1_14627.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5003,13.5003,2024-01-08T13:48:38-08:00,1.0,2026-07-01T07:07:23.476541,
60923_12_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_24_1_14627.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_24_1_14627.d/60923_12_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_24_1_14627.d,0,.d,Error processing 60923_12_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_24_1_14627.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_24_1_14627.d/60923_12_B_1_WEOM_r3_Mag_04Jan24_300SA_p01_24_1_14627.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T07:06:02.855402,,,,,,,,,,,,,,
60923_12_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_4_1_14457.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_2_WEOM_r1_Mag_04Jan24_300SA_p01_4_1_14457.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5011,13.5011,2024-01-05T10:27:57-08:00,1.0,2026-07-01T03:34:58.690679,
60923_12_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_4_1_14544.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_4_1_14544.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5004,13.5004,2024-01-07T01:01:21-08:00,1.0,2026-07-01T05:22:49.288192,
60923_12_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_4_1_14544.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_4_1_14544.d/60923_12_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_4_1_14544.d,0,.d,Error processing 60923_12_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_4_1_14544.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_4_1_14544.d/60923_12_B_2_WEOM_r2_Mag_04Jan24_300SA_p01_4_1_14544.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T05:21:29.683824,,,,,,,,,,,,,,
60923_12_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_4_1_14654.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_4_1_14654.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.504,13.504,2024-01-09T01:46:36-08:00,1.0,2026-07-01T07:42:46.204317,
60923_12_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_4_1_14654.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_4_1_14654.d/60923_12_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_4_1_14654.d,0,.d,Error processing 60923_12_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_4_1_14654.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_4_1_14654.d/60923_12_B_2_WEOM_r3_Mag_04Jan24_300SA_p01_4_1_14654.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T07:41:25.631843,,,,,,,,,,,,,,
60923_12_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_32_1_14497.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_32_1_14497.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.5007,13.5007,2024-01-06T04:11:31-08:00,1.0,2026-07-01T04:23:41.882318,
60923_12_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_32_1_14497.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_32_1_14497.d/60923_12_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_32_1_14497.d,0,.d,Error processing 60923_12_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_32_1_14497.d after 1 attempts: /mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_32_1_14497.d/60923_12_B_3_WEOM_r1_Mag_04Jan24_300SA_p01_32_1_14497.d does not seem to be a valid Solarix Mass Spectrum,2026-07-01T04:22:21.617991,,,,,,,,,,,,,,
60923_12_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_32_1_14589.d,/mnt/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60923_12_B_3_WEOM_r2_Mag_04Jan24_300SA_p01_32_1_14589.d,4096,.d,placeholder,placeholder,placeholder,profile,1.0,,,positive,107.48179178061191,1100.0101587804602,13.501,13.501,2024-01-07T20:58:06-08:00,1.0,2026-07-01T06:19:48.502486,
