sample_id,biosample.associated_studies,raw_data_file,processed_data_directory,mass_spec_configuration_name,chromat_configuration_name,instrument_used,processing_institution_workflow,processing_institution_generation,instrument_analysis_end_date,instrument_instance_specifier,raw_data_url
nmdc:bsm-11-jyswqd53,['nmdc:sty-11-076c9980'],/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-169_flux4day-12C-oxic-44-000_1_Rg70to1050-CE102040-107-S1_Run119.mzML,/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/processed_20251103/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-169_flux4day-12C-oxic-44-000_1_Rg70to1050-CE102040-107-S1_Run119.corems,"N/A, should be overwritten","N/A, should be overwritten",Q Exactive Orbitrap,NDMC,JGI,2019-01-05T13:33:15Z,Exactive Series slot #913,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093271%2F%2Fraw%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163%2Frawdata%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-169_flux4day-12C-oxic-44-000_1_Rg70to1050-CE102040-107-S1_Run119.mzML&forceDownload=true
nmdc:bsm-11-c6g7jb68,['nmdc:sty-11-076c9980'],/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-176_flux8day-12C-oxic-44-000_4_Rg70to1050-CE102040-114-S1_Run358.mzML,/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/processed_20251103/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-176_flux8day-12C-oxic-44-000_4_Rg70to1050-CE102040-114-S1_Run358.corems,"N/A, should be overwritten","N/A, should be overwritten",Q Exactive Orbitrap,NDMC,JGI,2019-01-09T05:24:23Z,Exactive Series slot #913,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093271%2F%2Fraw%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163%2Frawdata%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-176_flux8day-12C-oxic-44-000_4_Rg70to1050-CE102040-114-S1_Run358.mzML&forceDownload=true
nmdc:bsm-11-rz68jz92,['nmdc:sty-11-076c9980'],/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-082_statoxic-12C-oxic-44-000_5_Rg70to1050-CE102040-64-S1_Run407.mzML,/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/processed_20251103/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-082_statoxic-12C-oxic-44-000_5_Rg70to1050-CE102040-64-S1_Run407.corems,"N/A, should be overwritten","N/A, should be overwritten",Q Exactive Orbitrap,NDMC,JGI,2019-01-10T00:48:04Z,Exactive Series slot #913,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093271%2F%2Fraw%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163%2Frawdata%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-082_statoxic-12C-oxic-44-000_5_Rg70to1050-CE102040-64-S1_Run407.mzML&forceDownload=true
nmdc:bsm-11-rz68jz92,['nmdc:sty-11-076c9980'],/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-084_statoxic-12C-oxic-44-000_3_Rg70to1050-CE102040-66-S1_Run259.mzML,/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/processed_20251103/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-084_statoxic-12C-oxic-44-000_3_Rg70to1050-CE102040-66-S1_Run259.corems,"N/A, should be overwritten","N/A, should be overwritten",Q Exactive Orbitrap,NDMC,JGI,2019-01-07T17:00:45Z,Exactive Series slot #913,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093271%2F%2Fraw%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163%2Frawdata%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-084_statoxic-12C-oxic-44-000_3_Rg70to1050-CE102040-66-S1_Run259.mzML&forceDownload=true
nmdc:bsm-11-jyswqd53,['nmdc:sty-11-076c9980'],/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-171_flux4day-12C-oxic-44-000_2_Rg70to1050-CE102040-109-S1_Run221.mzML,/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/processed_20251103/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-171_flux4day-12C-oxic-44-000_2_Rg70to1050-CE102040-109-S1_Run221.corems,"N/A, should be overwritten","N/A, should be overwritten",Q Exactive Orbitrap,NDMC,JGI,2019-01-07T03:02:29Z,Exactive Series slot #913,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093271%2F%2Fraw%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163%2Frawdata%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-171_flux4day-12C-oxic-44-000_2_Rg70to1050-CE102040-109-S1_Run221.mzML&forceDownload=true
nmdc:bsm-11-302b5a66,['nmdc:sty-11-076c9980'],/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-109_statanox-12C-anox-44-000_1_Rg70to1050-CE102040-82-S1_Run94.mzML,/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/processed_20251103/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-109_statanox-12C-anox-44-000_1_Rg70to1050-CE102040-82-S1_Run94.corems,"N/A, should be overwritten","N/A, should be overwritten",Q Exactive Orbitrap,NDMC,JGI,2019-01-05T04:22:10Z,Exactive Series slot #913,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093271%2F%2Fraw%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163%2Frawdata%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-109_statanox-12C-anox-44-000_1_Rg70to1050-CE102040-82-S1_Run94.mzML&forceDownload=true
nmdc:bsm-11-rz68jz92,['nmdc:sty-11-076c9980'],/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-080_statoxic-12C-oxic-44-000_4_Rg70to1050-CE102040-62-S1_Run377.mzML,/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/processed_20251103/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-080_statoxic-12C-oxic-44-000_4_Rg70to1050-CE102040-62-S1_Run377.corems,"N/A, should be overwritten","N/A, should be overwritten",Q Exactive Orbitrap,NDMC,JGI,2019-01-09T13:46:39Z,Exactive Series slot #913,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093271%2F%2Fraw%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163%2Frawdata%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-080_statoxic-12C-oxic-44-000_4_Rg70to1050-CE102040-62-S1_Run377.mzML&forceDownload=true
nmdc:bsm-11-rz68jz92,['nmdc:sty-11-076c9980'],/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-081_statoxic-12C-oxic-44-000_1_Rg70to1050-CE102040-63-S1_Run79.mzML,/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/processed_20251103/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-081_statoxic-12C-oxic-44-000_1_Rg70to1050-CE102040-63-S1_Run79.corems,"N/A, should be overwritten","N/A, should be overwritten",Q Exactive Orbitrap,NDMC,JGI,2019-01-04T22:51:27Z,Exactive Series slot #913,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093271%2F%2Fraw%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163%2Frawdata%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-081_statoxic-12C-oxic-44-000_1_Rg70to1050-CE102040-63-S1_Run79.mzML&forceDownload=true
nmdc:bsm-11-jyswqd53,['nmdc:sty-11-076c9980'],/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-172_flux4day-12C-oxic-44-000_5_Rg70to1050-CE102040-110-S1_Run403.mzML,/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/processed_20251103/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-172_flux4day-12C-oxic-44-000_5_Rg70to1050-CE102040-110-S1_Run403.corems,"N/A, should be overwritten","N/A, should be overwritten",Q Exactive Orbitrap,NDMC,JGI,2019-01-09T23:19:54Z,Exactive Series slot #913,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093271%2F%2Fraw%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163%2Frawdata%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-172_flux4day-12C-oxic-44-000_5_Rg70to1050-CE102040-110-S1_Run403.mzML&forceDownload=true
nmdc:bsm-11-rz68jz92,['nmdc:sty-11-076c9980'],/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-081_statoxic-12C-oxic-44-000_1_Rg70to1050-CE102040-63-S1_Run78.mzML,/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/processed_20251103/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-081_statoxic-12C-oxic-44-000_1_Rg70to1050-CE102040-63-S1_Run78.corems,"N/A, should be overwritten","N/A, should be overwritten",Q Exactive Orbitrap,NDMC,JGI,2019-01-04T22:29:24Z,Exactive Series slot #913,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093271%2F%2Fraw%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163%2Frawdata%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-081_statoxic-12C-oxic-44-000_1_Rg70to1050-CE102040-63-S1_Run78.mzML&forceDownload=true
nmdc:bsm-11-c6g7jb68,['nmdc:sty-11-076c9980'],/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-176_flux8day-12C-oxic-44-000_4_Rg70to1050-CE102040-114-S1_Run357.mzML,/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/processed_20251103/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-176_flux8day-12C-oxic-44-000_4_Rg70to1050-CE102040-114-S1_Run357.corems,"N/A, should be overwritten","N/A, should be overwritten",Q Exactive Orbitrap,NDMC,JGI,2019-01-09T05:02:19Z,Exactive Series slot #913,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093271%2F%2Fraw%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163%2Frawdata%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-176_flux8day-12C-oxic-44-000_4_Rg70to1050-CE102040-114-S1_Run357.mzML&forceDownload=true
nmdc:bsm-11-rz68jz92,['nmdc:sty-11-076c9980'],/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-080_statoxic-12C-oxic-44-000_4_Rg70to1050-CE102040-62-S1_Run378.mzML,/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/processed_20251103/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-080_statoxic-12C-oxic-44-000_4_Rg70to1050-CE102040-62-S1_Run378.corems,"N/A, should be overwritten","N/A, should be overwritten",Q Exactive Orbitrap,NDMC,JGI,2019-01-09T14:08:42Z,Exactive Series slot #913,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093271%2F%2Fraw%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163%2Frawdata%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-080_statoxic-12C-oxic-44-000_4_Rg70to1050-CE102040-62-S1_Run378.mzML&forceDownload=true
nmdc:bsm-11-rz68jz92,['nmdc:sty-11-076c9980'],/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-083_statoxic-12C-oxic-44-000_2_Rg70to1050-CE102040-65-S1_Run137.mzML,/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/processed_20251103/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-083_statoxic-12C-oxic-44-000_2_Rg70to1050-CE102040-65-S1_Run137.corems,"N/A, should be overwritten","N/A, should be overwritten",Q Exactive Orbitrap,NDMC,JGI,2019-01-05T20:10:08Z,Exactive Series slot #913,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093271%2F%2Fraw%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163%2Frawdata%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-083_statoxic-12C-oxic-44-000_2_Rg70to1050-CE102040-65-S1_Run137.mzML&forceDownload=true
nmdc:bsm-11-302b5a66,['nmdc:sty-11-076c9980'],/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-108_statanox-12C-anox-44-000_4_Rg70to1050-CE102040-81-S1_Run367.mzML,/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/processed_20251103/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-108_statanox-12C-anox-44-000_4_Rg70to1050-CE102040-81-S1_Run367.corems,"N/A, should be overwritten","N/A, should be overwritten",Q Exactive Orbitrap,NDMC,JGI,2019-01-09T08:42:53Z,Exactive Series slot #913,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093271%2F%2Fraw%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163%2Frawdata%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-108_statanox-12C-anox-44-000_4_Rg70to1050-CE102040-81-S1_Run367.mzML&forceDownload=true
nmdc:bsm-11-jyswqd53,['nmdc:sty-11-076c9980'],/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-170_flux4day-12C-oxic-44-000_4_Rg70to1050-CE102040-108-S1_Run374.mzML,/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/processed_20251103/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-170_flux4day-12C-oxic-44-000_4_Rg70to1050-CE102040-108-S1_Run374.corems,"N/A, should be overwritten","N/A, should be overwritten",Q Exactive Orbitrap,NDMC,JGI,2019-01-09T12:40:29Z,Exactive Series slot #913,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093271%2F%2Fraw%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163%2Frawdata%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-170_flux4day-12C-oxic-44-000_4_Rg70to1050-CE102040-108-S1_Run374.mzML&forceDownload=true
nmdc:bsm-11-c6g7jb68,['nmdc:sty-11-076c9980'],/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-175_flux8day-12C-oxic-44-000_2_Rg70to1050-CE102040-113-S1_Run201.mzML,/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/processed_20251103/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-175_flux8day-12C-oxic-44-000_2_Rg70to1050-CE102040-113-S1_Run201.corems,"N/A, should be overwritten","N/A, should be overwritten",Q Exactive Orbitrap,NDMC,JGI,2019-01-06T19:41:27Z,Exactive Series slot #913,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093271%2F%2Fraw%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163%2Frawdata%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_NEG_MSMS_GRE-MB-175_flux8day-12C-oxic-44-000_2_Rg70to1050-CE102040-113-S1_Run201.mzML&forceDownload=true
nmdc:bsm-11-302b5a66,['nmdc:sty-11-076c9980'],/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/raw/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-109_statanox-12C-anox-44-000_1_Rg70to1050-CE102040-82-S1_Run93.mzML,/Volumes/LaCie/nmdc_data/pettridge_11_076c9980/processed_20251103/20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-109_statanox-12C-anox-44-000_1_Rg70to1050-CE102040-82-S1_Run93.corems,"N/A, should be overwritten","N/A, should be overwritten",Q Exactive Orbitrap,NDMC,JGI,2019-01-05T04:00:04Z,Exactive Series slot #913,https://massive.ucsd.edu/ProteoSAFe/DownloadResultFile?file=f.MSV000093271%2F%2Fraw%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163%2Frawdata%2F20190103_KBL_JP_502924_Soil_13CFlux_QE-139_HILIC_USHGX01163_POS_MSMS_GRE-MB-109_statanox-12C-anox-44-000_1_Rg70to1050-CE102040-82-S1_Run93.mzML&forceDownload=true
