raw_data_file_short,file_path,is_calibration,calibration_file
60920_3_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_24_1_14029.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_3_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_24_1_14029.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14008.d
60920_3_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_24_1_14092.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_3_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_24_1_14092.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14075.d
60920_3_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_24_1_14163.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_3_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_24_1_14163.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14142.d
60920_3_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_5_1_14050.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_3_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_5_1_14050.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14030.d
60920_3_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_5_1_14128.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_3_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_5_1_14128.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14119.d
60920_3_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_5_1_14188.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_3_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_5_1_14188.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14186.d
60920_4_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_8_1_14000.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_8_1_14000.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r0_Mag_21Dec23_300SA_p01_54_1_13983.d
60920_4_B_1_WEOM_r2_Mag_21Dec23_300SA_p01_8_1_14065.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_B_1_WEOM_r2_Mag_21Dec23_300SA_p01_8_1_14065.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14052.d
60920_4_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_8_1_14140.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_8_1_14140.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14119.d
60920_4_B_2_WEOM_r1_Mag_21Dec23_300SA_p01_27_1_14024.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_B_2_WEOM_r1_Mag_21Dec23_300SA_p01_27_1_14024.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14008.d
60920_4_B_2_WEOM_r2_Mag_21Dec23_300SA_p01_27_1_14103.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_B_2_WEOM_r2_Mag_21Dec23_300SA_p01_27_1_14103.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14097.d
60920_4_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_27_1_14167.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_27_1_14167.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14164.d
60920_4_B_3_WEOM_r1_Mag_21Dec23_300SA_p01_8_1_14056.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_B_3_WEOM_r1_Mag_21Dec23_300SA_p01_8_1_14056.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14052.d
60920_4_B_3_WEOM_r2_Mag_21Dec23_300SA_p01_8_1_14124.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_B_3_WEOM_r2_Mag_21Dec23_300SA_p01_8_1_14124.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14119.d
60920_4_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_8_1_14181.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_8_1_14181.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14164.d
60920_4_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_7_1_13998.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_7_1_13998.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r0_Mag_21Dec23_300SA_p01_54_1_13983.d
60920_4_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_7_1_14082.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_7_1_14082.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14075.d
60920_4_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_7_1_14135.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_7_1_14135.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14119.d
60920_4_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_26_1_14012.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_26_1_14012.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14008.d
60920_4_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_26_1_14102.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_26_1_14102.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14097.d
60920_4_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_26_1_14156.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_26_1_14156.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14142.d
60920_4_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_7_1_14040.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_7_1_14040.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14030.d
60920_4_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_7_1_14125.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_7_1_14125.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14119.d
60920_4_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_7_1_14184.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_4_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_7_1_14184.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14164.d
60920_5_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_10_1_13989.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_10_1_13989.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r0_Mag_21Dec23_300SA_p01_54_1_13983.d
60920_5_B_1_WEOM_r2_Mag_21Dec23_300SA_p01_10_1_14079.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_B_1_WEOM_r2_Mag_21Dec23_300SA_p01_10_1_14079.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14075.d
60920_5_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_10_1_14149.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_10_1_14149.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14142.d
60920_5_B_2_WEOM_r1_Mag_21Dec23_300SA_p01_29_1_14014.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_B_2_WEOM_r1_Mag_21Dec23_300SA_p01_29_1_14014.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14008.d
60920_5_B_2_WEOM_r2_Mag_21Dec23_300SA_p01_29_1_14105.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_B_2_WEOM_r2_Mag_21Dec23_300SA_p01_29_1_14105.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14097.d
60920_5_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_29_1_14174.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_29_1_14174.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14164.d
60920_5_B_3_WEOM_r1_Mag_21Dec23_300SA_p01_10_1_14047.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_B_3_WEOM_r1_Mag_21Dec23_300SA_p01_10_1_14047.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14030.d
60920_5_B_3_WEOM_r2_Mag_21Dec23_300SA_p01_10_1_14121.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_B_3_WEOM_r2_Mag_21Dec23_300SA_p01_10_1_14121.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14119.d
60920_5_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_10_1_14199.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_10_1_14199.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14186.d
60920_5_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_9_1_14001.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_9_1_14001.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r0_Mag_21Dec23_300SA_p01_54_1_13983.d
60920_5_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_9_1_14063.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_9_1_14063.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14052.d
60920_5_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_9_1_14131.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_9_1_14131.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14119.d
60920_5_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_28_1_14032.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_28_1_14032.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14030.d
60920_5_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_28_1_14095.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_28_1_14095.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14075.d
60920_5_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_28_1_14162.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_28_1_14162.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14142.d
60920_5_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_9_1_14045.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_9_1_14045.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14030.d
60920_5_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_9_1_14111.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_9_1_14111.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14097.d
60920_5_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_9_1_14193.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_5_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_9_1_14193.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14186.d
60920_6_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_12_1_14005.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_12_1_14005.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r0_Mag_21Dec23_300SA_p01_54_1_13983.d
60920_6_B_1_WEOM_r2_Mag_21Dec23_300SA_p01_12_1_14070.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_B_1_WEOM_r2_Mag_21Dec23_300SA_p01_12_1_14070.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14052.d
60920_6_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_12_1_14151.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_12_1_14151.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14142.d
60920_6_B_2_WEOM_r1_Mag_21Dec23_300SA_p01_31_1_14033.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_B_2_WEOM_r1_Mag_21Dec23_300SA_p01_31_1_14033.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14030.d
60920_6_B_2_WEOM_r2_Mag_21Dec23_300SA_p01_31_1_14085.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_B_2_WEOM_r2_Mag_21Dec23_300SA_p01_31_1_14085.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14075.d
60920_6_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_31_1_14155.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_31_1_14155.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14142.d
60920_6_B_3_WEOM_r1_Mag_21Dec23_300SA_p01_12_1_14039.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_B_3_WEOM_r1_Mag_21Dec23_300SA_p01_12_1_14039.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14030.d
60920_6_B_3_WEOM_r2_Mag_21Dec23_300SA_p01_12_1_14115.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_B_3_WEOM_r2_Mag_21Dec23_300SA_p01_12_1_14115.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14097.d
60920_6_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_12_1_14179.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_12_1_14179.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14164.d
60920_6_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_11_1_14003.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_11_1_14003.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r0_Mag_21Dec23_300SA_p01_54_1_13983.d
60920_6_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_11_1_14072.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_11_1_14072.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14052.d
60920_6_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_11_1_14147.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_11_1_14147.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14142.d
60920_6_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_30_1_14026.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_30_1_14026.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14008.d
60920_6_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_30_1_14094.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_30_1_14094.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14075.d
60920_6_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_30_1_14177.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_30_1_14177.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14164.d
60920_6_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_11_1_14037.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_11_1_14037.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14030.d
60920_6_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_11_1_14108.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_11_1_14108.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14097.d
60920_6_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_11_1_14189.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_6_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_11_1_14189.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14186.d
60920_7_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_13_1_13999.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_7_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_13_1_13999.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r0_Mag_21Dec23_300SA_p01_54_1_13983.d
60920_7_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_13_1_14080.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_7_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_13_1_14080.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14075.d
60920_7_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_13_1_14154.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_7_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_13_1_14154.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14142.d
60920_7_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_32_1_14016.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_7_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_32_1_14016.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14008.d
60920_7_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_32_1_14091.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_7_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_32_1_14091.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14075.d
60920_7_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_32_1_14176.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_7_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_32_1_14176.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14164.d
60920_7_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_13_1_14048.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_7_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_13_1_14048.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14030.d
60920_7_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_13_1_14116.d,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/60920_7_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_13_1_14116.d,False,/home/bmeluch/NMDC/nom_processing/monet_nom_batch_1/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14097.d
