raw_file_path,biosample_id,biosample_name,match_confidence
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_B_1_WEOM_r2_Mag_10Mar24_300SA_p01_22_1_17175.d,nmdc:bsm-11-epczt773,60886_4_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_B_1_WEOM_r3_Mag_10Mar24_300SA_p01_22_1_17237.d,nmdc:bsm-11-epczt773,60886_4_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_B_2_WEOM_r1_Mag_10Mar24_300SA_p01_23_1_17159.d,nmdc:bsm-11-epczt773,60886_4_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_B_2_WEOM_r2_Mag_10Mar24_300SA_p01_23_1_17210.d,nmdc:bsm-11-epczt773,60886_4_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_B_2_WEOM_r3_Mag_10Mar24_300SA_p01_23_1_17275.d,nmdc:bsm-11-epczt773,60886_4_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_B_3_WEOM_r1_Mag_10Mar24_300SA_p01_24_1_17133.d,nmdc:bsm-11-epczt773,60886_4_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_B_3_WEOM_r2_Mag_10Mar24_300SA_p01_24_1_17203.d,nmdc:bsm-11-epczt773,60886_4_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_B_3_WEOM_r3_Mag_10Mar24_300SA_p01_24_1_17256.d,nmdc:bsm-11-epczt773,60886_4_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_BTM_1_MAOM_r1_Mag_22Jan25_3p3kV_300SA_p01_32_1_22428.d,nmdc:bsm-11-epczt773,60886_4_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_BTM_1_MAOM_r2_Mag_22Jan25_3p3kV_300SA_p01_32_1_22468.d,nmdc:bsm-11-epczt773,60886_4_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_BTM_1_MAOM_r3_Mag_22Jan25_3p3kV_300SA_p01_32_1_22491.d,nmdc:bsm-11-epczt773,60886_4_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_BTM_2_MAOM_r1_Mag_22Jan25_3p3kV_300SA_p01_33_1_22402.d,nmdc:bsm-11-epczt773,60886_4_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_BTM_2_MAOM_r2_Mag_22Jan25_3p3kV_300SA_p01_33_1_22451.d,nmdc:bsm-11-epczt773,60886_4_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_BTM_2_MAOM_r3_Mag_22Jan25_3p3kV_300SA_p01_33_1_22490.d,nmdc:bsm-11-epczt773,60886_4_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_BTM_3_MAOM_r1_Mag_22Jan25_3p3kV_300SA_p01_34_1_22388.d,nmdc:bsm-11-epczt773,60886_4_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_BTM_3_MAOM_r2_Mag_22Jan25_3p3kV_300SA_p01_34_1_22466.d,nmdc:bsm-11-epczt773,60886_4_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_BTM_3_MAOM_r3_Mag_22Jan25_3p3kV_300SA_p01_34_1_22510.d,nmdc:bsm-11-epczt773,60886_4_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_T_1_WEOM_r1_Mag_10Mar24_300SA_p01_19_1_17136.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_T_1_WEOM_r2_Mag_10Mar24_300SA_p01_19_1_17215.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_T_1_WEOM_r3_Mag_10Mar24_300SA_p01_19_1_17239.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_T_2_WEOM_r1_Mag_10Mar24_300SA_p01_20_1_17144.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_T_2_WEOM_r2_Mag_10Mar24_300SA_p01_20_1_17225.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_T_2_WEOM_r3_Mag_10Mar24_300SA_p01_20_1_17271.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_T_3_WEOM_r1_Mag_10Mar24_300SA_p01_21_1_17156.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_T_3_WEOM_r2_Mag_10Mar24_300SA_p01_21_1_17213.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_T_3_WEOM_r3_Mag_10Mar24_300SA_p01_21_1_17249.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_TOP_1_MAOM_r1_Mag_22Jan25_3p3kV_300SA_p01_29_1_22383.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_TOP_1_MAOM_r2_Mag_22Jan25_3p3kV_300SA_p01_29_1_22432.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_TOP_1_MAOM_r3_Mag_22Jan25_3p3kV_300SA_p01_29_1_22519.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_TOP_2_MAOM_r1_Mag_22Jan25_3p3kV_300SA_p01_30_1_22411.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_TOP_2_MAOM_r2_Mag_22Jan25_3p3kV_300SA_p01_30_1_22472.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_TOP_2_MAOM_r3_Mag_22Jan25_3p3kV_300SA_p01_30_1_22508.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_TOP_3_MAOM_r1_Mag_22Jan25_3p3kV_300SA_p01_31_1_22419.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_TOP_3_MAOM_r2_Mag_22Jan25_3p3kV_300SA_p01_31_1_22433.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_4_TOP_3_MAOM_r3_Mag_22Jan25_3p3kV_300SA_p01_31_1_22513.d,nmdc:bsm-11-3s3gvn13,60886_4_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_B_1_WEOM_r1_Mag_10Mar24_300SA_p01_28_1_17155.d,nmdc:bsm-11-vga2jz16,60886_5_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_B_1_WEOM_r2_Mag_10Mar24_300SA_p01_28_1_17189.d,nmdc:bsm-11-vga2jz16,60886_5_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_B_1_WEOM_r3_Mag_10Mar24_300SA_p01_28_1_17235.d,nmdc:bsm-11-vga2jz16,60886_5_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_B_2_WEOM_r2_Mag_10Mar24_300SA_p01_29_1_17179.d,nmdc:bsm-11-vga2jz16,60886_5_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_B_2_WEOM_r3_Mag_10Mar24_300SA_p01_29_1_17248.d,nmdc:bsm-11-vga2jz16,60886_5_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_B_3_WEOM_r1_Mag_10Mar24_300SA_p01_30_1_17150.d,nmdc:bsm-11-vga2jz16,60886_5_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_B_3_WEOM_r2_Mag_10Mar24_300SA_p01_30_1_17181.d,nmdc:bsm-11-vga2jz16,60886_5_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_B_3_WEOM_r3_Mag_10Mar24_300SA_p01_30_1_17265.d,nmdc:bsm-11-vga2jz16,60886_5_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_BTM_2_MAOM_r1_Mag_22Jan25_3p3kV_300SA_p01_38_1_22409.d,nmdc:bsm-11-vga2jz16,60886_5_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_BTM_2_MAOM_r2_Mag_22Jan25_3p3kV_300SA_p01_38_1_22461.d,nmdc:bsm-11-vga2jz16,60886_5_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_BTM_2_MAOM_r3_Mag_22Jan25_3p3kV_300SA_p01_38_1_22534.d,nmdc:bsm-11-vga2jz16,60886_5_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_BTM_3_MAOM_r1_Mag_22Jan25_3p3kV_300SA_p01_39_1_22387.d,nmdc:bsm-11-vga2jz16,60886_5_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_BTM_3_MAOM_r2_Mag_22Jan25_3p3kV_300SA_p01_39_1_22455.d,nmdc:bsm-11-vga2jz16,60886_5_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_BTM_3_MAOM_r3_Mag_22Jan25_3p3kV_300SA_p01_39_1_22516.d,nmdc:bsm-11-vga2jz16,60886_5_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_T_1_WEOM_r1_Mag_10Mar24_300SA_p01_25_1_17141.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_T_1_WEOM_r2_Mag_10Mar24_300SA_p01_25_1_17224.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_T_1_WEOM_r3_Mag_10Mar24_300SA_p01_25_1_17262.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_T_2_WEOM_r1_Mag_10Mar24_300SA_p01_26_1_17168.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_T_2_WEOM_r2_Mag_10Mar24_300SA_p01_26_1_17198.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_T_2_WEOM_r3_Mag_10Mar24_300SA_p01_26_1_17227.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_T_3_WEOM_r1_Mag_10Mar24_300SA_p01_27_1_17139.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_T_3_WEOM_r2_Mag_10Mar24_300SA_p01_27_1_17184.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_T_3_WEOM_r3_Mag_10Mar24_300SA_p01_27_1_17234.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_TOP_1_MAOM_r1_Mag_22Jan25_3p3kV_300SA_p01_35_1_22395.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_TOP_1_MAOM_r2_Mag_22Jan25_3p3kV_300SA_p01_35_1_22444.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_TOP_1_MAOM_r3_Mag_22Jan25_3p3kV_300SA_p01_35_1_22514.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_TOP_2_MAOM_r1_Mag_22Jan25_3p3kV_300SA_p01_36_1_22426.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_TOP_2_MAOM_r2_Mag_22Jan25_3p3kV_300SA_p01_36_1_22469.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_TOP_2_MAOM_r3_Mag_22Jan25_3p3kV_300SA_p01_36_1_22529.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_TOP_3_MAOM_r1_Mag_22Jan25_3p3kV_300SA_p01_37_1_22427.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_TOP_3_MAOM_r2_Mag_22Jan25_3p3kV_300SA_p01_37_1_22471.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_5_TOP_3_MAOM_r3_Mag_22Jan25_3p3kV_300SA_p01_37_1_22540.d,nmdc:bsm-11-s3e2ex68,60886_5_TOP,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_B_1_WEOM_r1_Mag_10Mar24_300SA_p01_34_1_17137.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_B_1_WEOM_r2_Mag_10Mar24_300SA_p01_34_1_17180.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_B_1_WEOM_r3_Mag_10Mar24_300SA_p01_34_1_17268.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_B_2_WEOM_r1_Mag_10Mar24_300SA_p01_35_1_17162.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_B_2_WEOM_r2_Mag_10Mar24_300SA_p01_35_1_17182.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_B_2_WEOM_r3_Mag_10Mar24_300SA_p01_35_1_17241.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_B_3_WEOM_r1_Mag_10Mar24_300SA_p01_36_1_17153.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_B_3_WEOM_r2_Mag_10Mar24_300SA_p01_36_1_17191.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60886_6_B_3_WEOM_r3_Mag_10Mar24_300SA_p01_36_1_17229.d,nmdc:bsm-11-c1s6dp89,60886_6_BTM,high
