file_name,file_path,file_size_bytes,file_extension,instrument_model,instrument_name,instrument_serial_number,scan_types,scan_levels,collision_energies,polarity,mz_min,mz_max,rt_min,rt_max,write_time,total_scans,creation_time
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_18_S32-D45_C_Rg70to1050-CE102040-soil-S1_Run230.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_18_S32-D45_C_Rg70to1050-CE102040-soil-S1_Run230.raw,89880413,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],50.0,95.0,0.0046080457,21.003516,2021-08-23 03:54:17.047624,7661,2025-10-27T21:20:49.710000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_11_S16-D45_B_Rg70to1050-CE205060-soil-S1_Run127.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_11_S16-D45_B_Rg70to1050-CE205060-soil-S1_Run127.raw,95008209,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['negative'],137.6667,95.0,0.0069905665,21.004303,2021-08-21 13:33:03.002584,7622,2025-10-27T21:10:46.810000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_54_S53-D89_C_Rg70to1050-CE102040-soil-S1_Run200.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_54_S53-D89_C_Rg70to1050-CE102040-soil-S1_Run200.raw,94181053,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],121.3333,965.0,0.004624882,21.000335,2021-08-22 16:44:35.049392,7673,2025-10-27T21:28:10.460000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_22_S17-D89_A_Rg70to1050-CE102040-soil-S1_Run71.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_22_S17-D89_A_Rg70to1050-CE102040-soil-S1_Run71.raw,92239380,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],110.3333,965.0,0.004629563,21.003581,2021-08-20 16:40:38.956024,7688,2025-10-27T21:23:48.670000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_12_S16-D45_C_Rg70to1050-CE102040-soil-S1_Run197.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_12_S16-D45_C_Rg70to1050-CE102040-soil-S1_Run197.raw,93667558,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],121.3333,965.0,0.0046248621,21.003954,2021-08-22 15:37:39.044704,7697,2025-10-27T21:00:30.600000
20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_48_S29-D89_C_Rg80to1200-CE102040-soil-S1_Run194.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_48_S29-D89_C_Rg80to1200-CE102040-soil-S1_Run194.raw,84250192,.raw,Q Exactive HF Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],102.6667,990.0,0.0037959589,11.501868,2021-09-17 23:02:01.837848,6269,2025-10-27T21:21:10.560000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_42_S40-D45_C_Rg70to1050-CE102040-soil-S1_Run188.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_42_S40-D45_C_Rg70to1050-CE102040-soil-S1_Run188.raw,96309325,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],126.3333,95.0,0.0070259637,21.000365,2021-08-22 12:16:37.043912,7648,2025-10-27T21:04:31.420000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_52_S53-D89_A_Rg70to1050-CE102040-soil-S1_Run65.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_52_S53-D89_A_Rg70to1050-CE102040-soil-S1_Run65.raw,94312052,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],110.3333,965.0,0.0046307312,21.003255,2021-08-20 14:26:23.217072,7703,2025-10-27T21:22:54.500000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_51_S40-D89_C_Rg70to1050-CE102040-soil-S1_Run221.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_51_S40-D89_C_Rg70to1050-CE102040-soil-S1_Run221.raw,93127341,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],121.3333,965.0,0.0048060165,21.002104,2021-08-23 00:33:23.050368,7681,2025-10-27T21:02:42.570000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_26_S32-D89_B_Rg70to1050-CE205060-soil-S1_Run148.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_26_S32-D89_B_Rg70to1050-CE205060-soil-S1_Run148.raw,93893656,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['negative'],126.3333,95.0,0.0070686486,21.000427,2021-08-21 21:22:42.999888,7602,2025-10-27T20:47:39.540000
20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_51_S40-D89_C_Rg80to1200-CE102040-soil-S1_Run227.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_51_S40-D89_C_Rg80to1200-CE102040-soil-S1_Run227.raw,63868502,.raw,Q Exactive HF Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],108.3333,995.0,0.0080077423,11.502957,2021-09-18 06:00:19.634016,5996,2025-10-27T21:19:15.220000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_20_S16-D89_B_Rg70to1050-CE205060-soil-S1_Run117.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_20_S16-D89_B_Rg70to1050-CE205060-soil-S1_Run117.raw,93201466,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['positive'],110.3333,965.0,0.0046216673,21.002328,2021-08-21 09:49:26.997688,7679,2025-10-27T21:08:18.800000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_27_S32-D89_C_Rg70to1050-CE102040-soil-S1_Run167.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_27_S32-D89_C_Rg70to1050-CE102040-soil-S1_Run167.raw,93307233,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],126.3333,95.0,0.0070436822,21.002281,2021-08-22 04:27:35.050240,7619,2025-10-27T21:21:42.150000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_17_S32-D45_B_Rg70to1050-CE205060-soil-S1_Run109.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_17_S32-D45_B_Rg70to1050-CE205060-soil-S1_Run109.raw,86752395,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['negative'],50.0,95.0,0.0070487486,21.003128,2021-08-21 06:50:31.002960,7580,2025-10-27T21:18:52.190000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_14_S17-D45_B_Rg70to1050-CE205060-soil-S1_Run98.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_14_S17-D45_B_Rg70to1050-CE205060-soil-S1_Run98.raw,94763403,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['positive'],121.3333,965.0,0.004628049,21.001736,2021-08-21 02:44:28.998152,7675,2025-10-27T21:15:32.090000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_10_S16-D45_A_Rg70to1050-CE102040-soil-S1_Run53.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_10_S16-D45_A_Rg70to1050-CE102040-soil-S1_Run53.raw,96740311,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],137.6667,95.0,0.0070072995,21.000984,2021-08-20 09:57:51.950600,7657,2025-10-27T21:23:09.940000
20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_16_S32-D45_A_Rg80to1200-CE102040-soil-S1_Run29.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_16_S32-D45_A_Rg80to1200-CE102040-soil-S1_Run29.raw,82187414,.raw,Q Exactive HF Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],114.6667,985.0,0.0037926091,11.501775,2021-09-15 18:23:00.649328,6221,2025-10-27T21:28:04.020000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_20_S16-D89_B_Rg70to1050-CE205060-soil-S1_Run118.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_20_S16-D89_B_Rg70to1050-CE205060-soil-S1_Run118.raw,93401209,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['negative'],137.6667,95.0,0.007069348,21.002906,2021-08-21 10:11:48.996040,7616,2025-10-27T20:54:43.270000
20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_40_S40-D45_A_Rg80to1200-CE102040-soil-S1_Run50.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_40_S40-D45_A_Rg80to1200-CE102040-soil-S1_Run50.raw,86361184,.raw,Q Exactive HF Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],100.0,990.0,0.0037942065,11.501012,2021-09-15 22:49:24.698064,6374,2025-10-27T21:00:03.500000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_37_S29-D45_A_Rg70to1050-CE102040-soil-S1_Run26.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_37_S29-D45_A_Rg70to1050-CE102040-soil-S1_Run26.raw,97475587,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],137.6667,955.0,0.007024565,21.00088,2021-08-19 23:53:01.338304,7684,2025-10-27T21:08:52.090000
20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_53_S53-D89_B_Rg80to1200-CE205060-soil-S1_Run155.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_53_S53-D89_B_Rg80to1200-CE205060-soil-S1_Run155.raw,78130748,.raw,Q Exactive HF Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['positive'],102.6667,975.0,0.0037989947,11.50106,2021-09-17 14:47:10.722232,6156,2025-10-27T20:56:08.250000
20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_20_S16-D89_B_Rg80to1200-CE205060-soil-S1_Run121.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_20_S16-D89_B_Rg80to1200-CE205060-soil-S1_Run121.raw,64910796,.raw,Q Exactive HF Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['negative'],108.3333,995.0,0.0079339597,11.503086,2021-09-16 13:49:40.699232,5917,2025-10-27T20:57:11.990000
20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_19_S16-D89_A_Rg80to1200-CE102040-soil-S1_Run85.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_19_S16-D89_A_Rg80to1200-CE102040-soil-S1_Run85.raw,88508268,.raw,Q Exactive HF Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],105.3333,985.0,0.0038438611,11.501609,2021-09-16 06:13:10.693552,6319,2025-10-27T20:59:56.720000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_13_S17-D45_A_Rg70to1050-CE102040-soil-S1_Run43.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_13_S17-D45_A_Rg70to1050-CE102040-soil-S1_Run43.raw,95426898,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],110.3333,970.0,0.0046253151,21.002494,2021-08-20 06:14:03.469072,7715,2025-10-27T20:51:17.990000
20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_22_S17-D89_A_Rg80to1200-CE102040-soil-S1_Run74.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_22_S17-D89_A_Rg80to1200-CE102040-soil-S1_Run74.raw,67349644,.raw,Q Exactive HF Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],101.6667,995.0,0.0079904251,11.503065,2021-09-16 03:53:38.701248,5903,2025-10-27T21:13:42.920000
20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_50_S40-D89_B_Rg80to1200-CE205060-soil-S1_Run145.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_50_S40-D89_B_Rg80to1200-CE205060-soil-S1_Run145.raw,64048844,.raw,Q Exactive HF Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['negative'],108.3333,995.0,0.0079163445,11.501228,2021-09-17 12:40:24.723696,5990,2025-10-27T21:27:08.840000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_25_S32-D89_A_Rg70to1050-CE102040-soil-S1_Run19.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_25_S32-D89_A_Rg70to1050-CE102040-soil-S1_Run19.raw,94762845,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],110.3333,965.0,0.0046197481,21.003437,2021-08-19 21:16:00.138360,7721,2025-10-27T21:20:37.710000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_38_S29-D45_B_Rg70to1050-CE205060-soil-S1_Run90.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_38_S29-D45_B_Rg70to1050-CE205060-soil-S1_Run90.raw,94881691,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['negative'],126.3333,95.0,0.0070193118,20.999892,2021-08-20 23:45:36.995320,7649,2025-10-27T21:28:44.560000
20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_38_S29-D45_B_Rg80to1200-CE205060-soil-S1_Run91.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_38_S29-D45_B_Rg80to1200-CE205060-soil-S1_Run91.raw,85485152,.raw,Q Exactive HF Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['positive'],102.6667,975.0,0.0038078917,11.500091,2021-09-16 07:29:18.702104,6260,2025-10-27T21:12:58.810000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_17_S32-D45_B_Rg70to1050-CE205060-soil-S1_Run108.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_17_S32-D45_B_Rg70to1050-CE205060-soil-S1_Run108.raw,89906902,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['positive'],50.0,960.0,0.0046268331,21.001797,2021-08-21 06:28:09.005080,7660,2025-10-27T20:55:01.670000
20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_37_S29-D45_A_Rg80to1200-CE102040-soil-S1_Run26.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_37_S29-D45_A_Rg80to1200-CE102040-soil-S1_Run26.raw,87554290,.raw,Q Exactive HF Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],102.6667,990.0,0.003841322,11.500363,2021-09-15 17:44:58.643600,6365,2025-10-27T21:05:07.860000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_54_S53-D89_C_Rg70to1050-CE102040-soil-S1_Run201.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_54_S53-D89_C_Rg70to1050-CE102040-soil-S1_Run201.raw,94601916,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],137.6667,955.0,0.0070411987,21.001114,2021-08-22 17:06:55.053952,7622,2025-10-27T20:39:01.050000
20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_26_S32-D89_B_Rg80to1200-CE205060-soil-S1_Run150.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_26_S32-D89_B_Rg80to1200-CE205060-soil-S1_Run150.raw,86106106,.raw,Q Exactive HF Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['positive'],105.0,995.0,0.0037949575,11.501299,2021-09-17 13:43:52.734640,6271,2025-10-27T21:13:49.560000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_41_S40-D45_B_Rg70to1050-CE205060-soil-S1_Run139.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_41_S40-D45_B_Rg70to1050-CE205060-soil-S1_Run139.raw,94993037,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['negative'],137.6667,95.0,0.0069991655,21.000928,2021-08-21 18:01:24.995304,7636,2025-10-27T20:32:49.710000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_49_S40-D89_A_Rg70to1050-CE102040-soil-S1_Run31.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_49_S40-D89_A_Rg70to1050-CE102040-soil-S1_Run31.raw,95569957,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],110.3333,965.0,0.004609798,21.000628,2021-08-20 01:45:04.899328,7703,2025-10-27T21:00:53.900000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_47_S29-D89_B_Rg70to1050-CE205060-soil-S1_Run114.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_47_S29-D89_B_Rg70to1050-CE205060-soil-S1_Run114.raw,89725453,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['positive'],110.3333,960.0,0.00462518,21.003191,2021-08-21 08:42:20.995160,7664,2025-10-27T21:09:11.710000
20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_41_S40-D45_B_Rg80to1200-CE205060-soil-S1_Run141.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_41_S40-D45_B_Rg80to1200-CE205060-soil-S1_Run141.raw,83777382,.raw,Q Exactive HF Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['positive'],104.3333,995.0,0.0038087421,11.502386,2021-09-17 11:49:38.700664,6268,2025-10-27T20:32:19.750000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_18_S32-D45_C_Rg70to1050-CE102040-soil-S1_Run231.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_NEG_MSMS_18_S32-D45_C_Rg70to1050-CE102040-soil-S1_Run231.raw,86528481,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,95.0,0.0070505486,21.000879,2021-08-23 04:16:35.053952,7587,2025-10-27T20:48:14.400000
20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_44_S53-D45_B_Rg80to1200-CE205060-soil-S1_Run98.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_NEG_MSMS_44_S53-D45_B_Rg80to1200-CE205060-soil-S1_Run98.raw,59410340,.raw,Q Exactive HF Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['negative'],102.3333,995.0,0.0079696589,11.500454,2021-09-16 08:58:08.700128,5561,2025-10-27T21:20:55
20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_52_S53-D89_A_Rg80to1200-CE102040-soil-S1_Run67.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210915_JGI-AK_MK_506588_SoilWaterRep_final_QE-HF_C18_USDAY63680_POS_MSMS_52_S53-D89_A_Rg80to1200-CE102040-soil-S1_Run67.raw,87528932,.raw,Q Exactive HF Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],102.6667,980.0,0.0038338595,11.500812,2021-09-16 02:24:48.697296,6315,2025-10-27T21:24:45.130000
20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_53_S53-D89_B_Rg70to1050-CE205060-soil-S1_Run151.raw,/mnt/Volumes/LaCie/nmdc_data/kroeger_11_dwsv7q78/raw/20210819_JGI-AK_MK_506588_SoilWaterRep_final_QE-139_HILICZ_USHXG01490_POS_MSMS_53_S53-D89_B_Rg70to1050-CE205060-soil-S1_Run151.raw,94649745,.raw,Q Exactive Orbitrap,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['positive'],110.3333,965.0,0.0046568817,21.000631,2021-08-21 22:29:47.052608,7667,2025-10-27T21:11:43.520000
