file_name,file_path,instrument_model,instrument_name,instrument_serial_number,scan_types,scan_levels,collision_energies,polarity,mz_min,mz_max,rt_min,rt_max,write_time
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_54RZM_BESC-56-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run657.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_54RZM_BESC-56-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run657.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['positive'],50.0,1700.0,0.003477981314063072,21.001792907714844,2022-02-01 06:19:32
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_96RZM_GW-9591-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run432.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_96RZM_GW-9591-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run432.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],50.0,1050.0,0.0032549845054745674,21.00115966796875,2022-01-27 07:55:31
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_26RZM_BESC-307-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run393.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_26RZM_BESC-307-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run393.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],50.0,1700.0,0.003221363527700305,21.001373291015625,2022-01-26 17:30:37
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_100RZM_GW-9591-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run509.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_100RZM_GW-9591-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run509.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,1050.0,0.007611229550093412,21.000375747680664,2022-01-29 23:22:07
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_ISTD-pt01x_ISTDmix-BioS-pt01x_1_Rg80to1200-CE102040-rhizo-S1_Run696.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_ISTD-pt01x_ISTDmix-BioS-pt01x_1_Rg80to1200-CE102040-rhizo-S1_Run696.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],51.0,1732.0,0.009441455826163292,11.501208305358887,2022-02-23 23:40:35
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_21RZM_BESC-258-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run525.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_21RZM_BESC-258-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run525.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],51.0,1732.0,0.009488402865827084,11.4990234375,2022-02-20 15:55:01
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_ISTD-1x_ISTDmix-BioS-1x_1_Rg80to1200-CE102040-rhizo-S1_Run702.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_ISTD-1x_ISTDmix-BioS-1x_1_Rg80to1200-CE102040-rhizo-S1_Run702.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],51.0,1732.0,0.009436589665710926,11.507668495178223,2022-02-24 01:07:49
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_5RZM_BESC-13-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run521.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_5RZM_BESC-13-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run521.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],51.0,2000.0,0.0010440170299261808,11.499923706054688,2022-02-20 15:04:33
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_38RZM_BESC-351-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run657.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_38RZM_BESC-351-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run657.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['50'],['positive'],51.0,2000.0,0.001040841918438673,11.502457618713379,2022-02-22 08:48:56
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_86RZM_GW-11047-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run533.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_86RZM_GW-11047-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run533.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],50.0,1085.0,0.0045918491668999195,21.00214385986328,2022-01-30 08:16:35
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_56RZM_BESC-833-Clat-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run636.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_56RZM_BESC-833-Clat-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run636.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['50'],['positive'],51.0,1324.0,0.0010397167643532157,11.506010055541992,2022-02-22 04:27:24
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_92RZM_GW-4579-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run594.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_92RZM_GW-4579-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run594.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['negative'],50.0,1535.0,0.007631399668753147,21.001054763793945,2022-01-31 06:53:17
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_26RZM_BESC-307-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run400.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_26RZM_BESC-307-Corv-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run400.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],51.0,2000.0,0.009400537237524986,11.501791954040527,2022-02-19 13:44:59
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_83RZM_BESC-905-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run436.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_83RZM_BESC-905-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run436.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],51.0,1732.0,0.009458624757826328,11.503580093383789,2022-02-19 21:15:44
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_67RZM_BESC-847-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run471.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_67RZM_BESC-847-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run471.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],51.0,1732.0,0.009413613937795162,11.50674057006836,2022-02-20 04:35:16
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_101RZM_GW-9591-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run664.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_101RZM_GW-9591-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run664.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['negative'],50.0,1050.0,0.007668184116482735,21.00334358215332,2022-02-01 08:55:00
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_94RZM_GW-7986-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run528.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_94RZM_GW-7986-Corv-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run528.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],51.0,1871.0,0.009422685950994492,11.501606941223145,2022-02-20 16:32:46
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_ISTD-1x_ISTDmix-BioS-1x_1_Rg70to1050-CE102040-rhizo-S1_Run692.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_ISTD-1x_ISTDmix-BioS-1x_1_Rg70to1050-CE102040-rhizo-S1_Run692.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,1050.0,0.007673115003854036,21.002416610717773,2022-02-01 21:42:30
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_102RZM_SKWA-24-3-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run455.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_102RZM_SKWA-24-3-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run455.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,1050.0,0.007523098029196262,21.002153396606445,2022-01-29 03:19:46
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_22RZM_BESC-285-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run442.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_22RZM_BESC-285-Clat-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run442.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,1050.0,0.0075795636512339115,21.00279998779297,2022-01-27 11:37:17
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_22RZM_BESC-285-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run447.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_22RZM_BESC-285-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run447.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],51.0,1323.0,0.0010451293783262372,11.506963729858398,2022-02-19 23:33:26
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_62RZM_BESC-845-Clat-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run649.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_62RZM_BESC-845-Clat-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run649.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['50'],['negative'],51.0,1732.0,0.0094674751162529,11.501928329467773,2022-02-22 07:09:14
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_45RZM_BESC-388-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run624.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_45RZM_BESC-388-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run624.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['positive'],50.0,1050.0,0.004586047492921352,21.00177574157715,2022-01-31 17:59:56
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_32RZM_BESC-331-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run613.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_32RZM_BESC-331-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run613.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['50'],['negative'],51.0,1872.0,0.009468162432312965,11.50312614440918,2022-02-21 23:40:31
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_104RZM_SKWA-24-3-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run461.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_104RZM_SKWA-24-3-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run461.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,1050.0,0.007475330960005522,21.001310348510742,2022-01-29 05:33:22
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_18RZM_BESC-234-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run482.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_18RZM_BESC-234-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run482.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,1080.0,0.007458582054823637,21.000675201416016,2022-01-29 13:20:30
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_6RZM_BESC-13-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run622.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_6RZM_BESC-13-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run622.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['50'],['negative'],51.0,1871.0,0.009407101199030876,11.500068664550781,2022-02-22 01:32:31
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_90RZM_GW-4579-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run435.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_90RZM_GW-4579-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run435.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],50.0,1050.0,0.0033507493790239096,21.004043579101562,2022-01-27 09:02:03
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_68RZM_BESC-847-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run637.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_68RZM_BESC-847-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run637.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['negative'],50.0,1050.0,0.007674565538764,21.000993728637695,2022-01-31 22:48:10
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_71RZM_BESC-847-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run652.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_71RZM_BESC-847-Corv-RZM_3_Rg80to1200-CE205060-rhizo-S1_Run652.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['50'],['negative'],51.0,1871.0,0.009435475803911686,11.504569053649902,2022-02-22 07:46:35
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_91RZM_GW-4579-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run573.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_91RZM_GW-4579-Corv-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run573.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,1465.0,0.007562612183392048,21.0018310546875,2022-01-30 23:06:41
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_107RZM_SKWD-24-1-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run390.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_107RZM_SKWD-24-1-Corv-RZM_1_Rg70to1050-CE102040-rhizo-S1_Run390.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],50.0,1085.0,0.0031725314911454916,21.00008773803711,2022-01-26 16:24:05
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_61RZM_BESC-845-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run479.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_NEG_MSMS_61RZM_BESC-845-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run479.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['negative'],50.0,1050.0,0.007472064811736345,21.00339698791504,2022-01-29 12:13:50
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_8RZM_BESC-133-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run535.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_8RZM_BESC-133-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run535.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],51.0,1869.0,0.0010511575965210795,11.499382019042969,2022-02-20 18:00:27
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_ISTD-pt001x_ISTDmix-BioS-pt001x_1_Rg80to1200-CE102040-rhizo-S1_Run693.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_ISTD-pt001x_ISTDmix-BioS-pt001x_1_Rg80to1200-CE102040-rhizo-S1_Run693.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],51.0,1732.0,0.009479708038270473,11.506509780883789,2022-02-23 22:56:59
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_33RZM_BESC-351-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run406.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_NEG_MSMS_33RZM_BESC-351-Clat-RZM_1_Rg80to1200-CE102040-rhizo-S1_Run406.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['negative'],51.0,1732.0,0.009429178200662136,11.507217407226562,2022-02-19 15:00:04
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_102RZM_SKWA-24-3-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run454.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_102RZM_SKWA-24-3-Clat-RZM_2_Rg70to1050-CE102040-rhizo-S1_Run454.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['23'],['positive'],50.0,1085.0,0.0038934655021876097,21.000211715698242,2022-01-29 02:57:29
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_89RZM_GW-4579-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run578.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_89RZM_GW-4579-Clat-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run578.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['positive'],50.0,1050.0,0.0046004122123122215,21.00116729736328,2022-01-31 00:57:55
20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_2RZM_BESC-13-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run497.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220211_JGI_MD_507130_BioS_final1_IDX_C18_USDAY59443_POS_MSMS_2RZM_BESC-13-Clat-RZM_2_Rg80to1200-CE102040-rhizo-S1_Run497.mzML,Orbitrap ID-X,Unknown,FSN30184,['centroid'],"[1, 2]",['20'],['positive'],51.0,1811.0,0.0010464451042935252,11.499259948730469,2022-02-20 10:01:46
20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_6RZM_BESC-13-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run612.mzML,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_massive/_bioscales_lcms/to_process/20220119_JGI_MD_507130_BioS_final1_QE-139_HILICZ_USHXG01825_POS_MSMS_6RZM_BESC-13-Corv-RZM_3_Rg70to1050-CE205060-rhizo-S1_Run612.mzML,Q Exactive,Unknown,Exactive Series slot #1,['centroid'],"[1, 2]",['43'],['positive'],50.0,1700.0,0.0045926994644105434,21.001667022705078,2022-01-31 13:33:34
