sample_id,raw_data_file,processed_data_directory,srfa_calib_path,calibration_id,mass_spec_configuration_name,instrument_used,processing_institution_workflow,processing_institution_generation,instrument_analysis_end_date,instrument_instance_specifier,associated_studies
nmdc:bsm-11-a1n8m774,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_2_1_13994.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_2_1_13994,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r0_Mag_21Dec23_300SA_p01_54_1_13983.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-22T03:56:19Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-a1n8m774,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_B_1_WEOM_r2_Mag_21Dec23_300SA_p01_2_1_14081.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_B_1_WEOM_r2_Mag_21Dec23_300SA_p01_2_1_14081,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14075.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-23T18:29:47Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-a1n8m774,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14138.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_B_1_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14138,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14119.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-25T20:52:49Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-a1n8m774,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_B_2_WEOM_r1_Mag_21Dec23_300SA_p01_21_1_14020.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_B_2_WEOM_r1_Mag_21Dec23_300SA_p01_21_1_14020,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14008.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-22T15:27:42Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-a1n8m774,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_B_2_WEOM_r2_Mag_21Dec23_300SA_p01_21_1_14086.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_B_2_WEOM_r2_Mag_21Dec23_300SA_p01_21_1_14086,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14075.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-24T21:50:03Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-a1n8m774,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_21_1_14173.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_B_2_WEOM_r3_Mag_21Dec23_300SA_p01_21_1_14173,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14164.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-26T12:23:31Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-a1n8m774,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_B_3_WEOM_r1_Mag_21Dec23_300SA_p01_2_1_14035.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_B_3_WEOM_r1_Mag_21Dec23_300SA_p01_2_1_14035,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14030.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-22T22:06:32Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-a1n8m774,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_B_3_WEOM_r2_Mag_21Dec23_300SA_p01_2_1_14109.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_B_3_WEOM_r2_Mag_21Dec23_300SA_p01_2_1_14109,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14097.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-25T08:01:40Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-a1n8m774,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14182.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_B_3_WEOM_r3_Mag_21Dec23_300SA_p01_2_1_14182,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14164.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-26T16:22:50Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-hd837a83,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_1_1_14006.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_1_1_14006,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r0_Mag_21Dec23_300SA_p01_54_1_13983.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-22T09:15:24Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-hd837a83,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_1_1_14073.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_1_1_14073,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14052.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-23T14:57:03Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-hd837a83,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_1_1_14148.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_1_1_14148,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14142.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-26T01:18:42Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-hd837a83,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_20_1_14019.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_20_1_14019,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14008.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-22T15:01:06Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-hd837a83,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_20_1_14087.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_20_1_14087,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14075.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-24T22:16:38Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-hd837a83,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_20_1_14172.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_20_1_14172,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14164.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-26T11:56:55Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-hd837a83,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_1_1_14042.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_1_1_14042,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14030.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-23T01:12:40Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-hd837a83,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_1_1_14114.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_1_1_14114,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14097.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-25T10:14:39Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-hd837a83,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_1_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_1_1_14190.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_1_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_1_1_14190,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14186.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-26T19:55:35Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-pq19kv96,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_10_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_18_1_13992.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_10_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_18_1_13992,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r0_Mag_21Dec23_300SA_p01_54_1_13983.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-22T03:03:08Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-pq19kv96,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_10_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_18_1_14069.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_10_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_18_1_14069,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14052.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-23T13:10:41Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-pq19kv96,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_10_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14153.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_10_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14153,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14142.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-26T03:31:40Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-pq19kv96,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_10_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_37_1_14017.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_10_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_37_1_14017,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14008.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-22T14:07:55Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-pq19kv96,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_10_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_37_1_14099.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_10_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_37_1_14099,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14097.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-25T03:35:45Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-pq19kv96,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_10_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_37_1_14175.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_10_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_37_1_14175,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14164.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-26T13:16:42Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-pq19kv96,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_10_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_18_1_14041.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_10_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_18_1_14041,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14030.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-23T00:46:05Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-pq19kv96,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_10_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_18_1_14122.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_10_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_18_1_14122,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14119.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-25T13:47:22Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-pq19kv96,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_10_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14180.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_10_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_18_1_14180,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14164.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-26T15:29:40Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-7dqfmc60,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_13987.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_13987,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r0_Mag_21Dec23_300SA_p01_54_1_13983.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-22T00:50:09Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-7dqfmc60,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_14007.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_11_T_1_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_14007,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r0_Mag_21Dec23_300SA_p01_54_1_13983.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-22T09:42:00Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-7dqfmc60,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_11_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_19_1_14060.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_11_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_19_1_14060,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14052.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-23T09:11:20Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-7dqfmc60,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_11_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_19_1_14074.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_11_T_1_WEOM_r2_Mag_21Dec23_300SA_p01_19_1_14074,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14052.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-23T15:23:37Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-7dqfmc60,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14139.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14139,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14119.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-25T21:19:24Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-7dqfmc60,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14141.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_11_T_1_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14141,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14119.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-25T22:12:35Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-7dqfmc60,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_11_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_38_1_14028.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_11_T_2_WEOM_r1_Mag_21Dec23_300SA_p01_38_1_14028,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14008.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-22T19:00:24Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-7dqfmc60,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_11_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_38_1_14104.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_11_T_2_WEOM_r2_Mag_21Dec23_300SA_p01_38_1_14104,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14097.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-25T05:48:43Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-7dqfmc60,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_11_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_38_1_14171.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_11_T_2_WEOM_r3_Mag_21Dec23_300SA_p01_38_1_14171,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14164.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-26T11:30:21Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-7dqfmc60,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_11_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_14044.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_11_T_3_WEOM_r1_Mag_21Dec23_300SA_p01_19_1_14044,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r1_Mag_21Dec23_300SA_p01_54_1_14030.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-23T02:05:52Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-7dqfmc60,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_11_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_19_1_14118.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_11_T_3_WEOM_r2_Mag_21Dec23_300SA_p01_19_1_14118,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r2_Mag_21Dec23_300SA_p01_54_1_14097.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-25T12:01:00Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-7dqfmc60,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_11_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14198.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_11_T_3_WEOM_r3_Mag_21Dec23_300SA_p01_19_1_14198,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r3_Mag_21Dec23_300SA_p01_54_1_14186.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-26T23:28:18Z,placeholder,['nmdc:sty-11-graz4n71']
nmdc:bsm-11-r9zdf051,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/60920_2_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_4_1_14002.d,/home/bmeluch/NMDC/nom_processing/monet_nom/processed_20260701/60920_2_B_1_WEOM_r1_Mag_21Dec23_300SA_p01_4_1_14002,/home/bmeluch/NMDC/nom_processing/monet_nom/raw/QC_SRFAII_23_01_20ppm_r0_Mag_21Dec23_300SA_p01_54_1_13983.d,nmdc:calib-14-hhn3qb47,"EMSL NOM full profile mass spectrometry, negative",7T FT-ICR MS,EMSL,EMSL,2023-12-22T07:29:02Z,placeholder,['nmdc:sty-11-graz4n71']
